# 青简基础词库，由 qingjian-dict-convert lexicon 生成。词	音节	词频
# 来源：通用规范汉字表（8105 字）；现代汉语常用词表（liuxilu 校对版）；THUOCL 领域词（MIT，清华大学自然语言处理实验室）；
# 读音：Unihan（Unicode License）+ LLM 标注多音字词；词频：青简自己的语料统计（中文维基 CC BY-SA 4.0、LCCC MIT）。
打钩	da gou	16
打铁	da tie	228
打错	da cuo	1091
打错了	da cuo le	2632
打闪	da shan	24
打问	da wen	44
打闹	da nao	235
打雷	da lei	1930
打靶	da ba	153
打预防针	da yu fang zhen	5
打颤	da zhan	49
打食	da shi	8
打马虎眼	da ma hu yan	25
打鬼	da gui	67
打鸡	da ji	5
打鸡血	da ji xue	482
打鸣儿	da ming er	33
打黑	da hei	134
打鼓	da gu	274
打鼓岭	da gu ling	69
打鼾	da han	12
扔	reng	10885
扔弃	reng qi	10
扔掉	reng diao	1254
扔进	reng jin	445
托	tuo	18556
托万	tuo wan	13
托人	tuo ren	170
托人情	tuo ren qing	16
托付	tuo fu	569
托伊	tuo yi	93
托儿	tuo er	148
托儿所	tuo er suo	231
托克	tuo ke	539
托克劳	tuo ke lao	51
托克托	tuo ke tuo	67
托利	tuo li	470
托利亚	tuo li ya	249
托勒	tuo le	86
托勒密	tuo le mi	289
托叶	tuo ye	59
托名	tuo ming	24
托坎	tuo kan	7
托坎廷	tuo kan ting	216
托夫	tuo fu	730
托姆	tuo mu	159
托子	tuo zi	18
托孤	tuo gu	19
托尔	tuo er	1820
托尔斯泰	tuo er si tai	122
托尔金	tuo er jin	618
托尼	tuo ni	978
托布	tuo bu	31
托庇	tuo bi	1
托底	tuo di	20
托弗	tuo fu	15
托拉斯	tuo la si	59
托收	tuo shou	1
托故	tuo gu	2
托斯	tuo si	1157
托斯坦	tuo si tan	257
托昆	tuo kun	172
托昆波	tuo kun bo	249
托普	tuo pu	226
托格	tuo ge	35
托格罗	tuo ge luo	405
托梦	tuo meng	253
托洛	tuo luo	521
托洛茨基	tuo luo ci ji	344
托瓦	tuo wa	138
托生	tuo sheng	21
托病	tuo bing	44
托盘	tuo pan	80
托福	tuo fu	559
托管	tuo guan	602
托老所	tuo lao suo	19
托莱	tuo lai	288
托词	tuo ci	39
托诺	tuo nuo	173
托身	tuo shen	4
托辞	tuo ci	26
托运	tuo yun	2103
托邦	tuo bang	18
托门子	tuo men zi	4
托雷	tuo lei	596
托雷斯	tuo lei si	264
托马斯	tuo ma si	2659
托鲁	tuo lu	74
扛	gang	170
扛	kang	3410
扛大个儿	kang da ge er	2
扛得	kang de	275
扛活	kang huo	4
扛着	kang zhe	448
扛起	kang qi	222
扛鼎	gang ding	1
扛鼎	kang ding	13
扞	gan	1
扞	han	23
扣	kou	9872
扣人心弦	kou ren xin xian	76
扣减	kou jian	167
扣分	kou fen	667
扣压	kou ya	30
扣发	kou fa	12
扣子	kou zi	709
扣帽子	kou mao zi	210
扣押	kou ya	634
扣杀	kou sha	19
扣球	kou qiu	99
扣留	kou liu	491
扣篮	kou lan	219
扣缴	kou jiao	11
扣肉	kou rou	107
扣钱	kou qian	539
扣除	kou chu	389
扦	qian	6
扦插	qian cha	43
执	zhi	2076
执业	zhi ye	681
执事	zhi shi	508
执勤	zhi qin	734
执委	zhi wei	457
执委会	zhi wei hui	352
执导	zhi dao	7616
执念	zhi nian	922
执意	zhi yi	256
执手相看泪眼	zhi shou xiang kan lei yan	62
执拗	zhi niu	112
执掌	zhi zhang	324
执政	zhi zheng	3225
执政党	zhi zheng dang	758
执政府	zhi zheng fu	57
执教	zhi jiao	1153
执棒	zhi bang	16
执法	zhi fa	2699
执法人员	zhi fa ren yuan	281
执法如山	zhi fa ru shan	2
执法局	zhi fa ju	93
执法犯法	zhi fa fan fa	2
执照	zhi zhao	1043
执牛耳	zhi niu er	4
执着	zhi zhuo	2462
执笔	zhi bi	610
执罚	zhi fa	5
执著	zhi zhuo	359
执行	zhi xing	16919
执行董事	zhi xing dong shi	720
执迷不悟	zhi mi bu wu	131
执鞭	zhi bian	5
执飞	zhi fei	230
扩	kuo	1331
扩充	kuo chong	1136
扩军	kuo jun	65
扩印	kuo yin	15
扩增	kuo zeng	299
扩大	kuo da	5543
扩大化	kuo da hua	58
扩容	kuo rong	98
扩展	kuo zhan	3668
扩展包	kuo zhan bao	61
扩建	kuo jian	2835
扩张	kuo zhang	2544
扩招	kuo zhao	69
扩散	kuo san	1769
扩权	kuo quan	8
扩版	kuo ban	22
扩编	kuo bian	377
扩股	kuo gu	24
扩音器	kuo yin qi	123
扩音机	kuo yin ji	7
扪	men	64
扪心自问	men xin zi wen	153
扫	sao	6638
扫一扫	sao yi sao	85
扫兴	sao xing	252
扫出	sao chu	214
扫地	sao di	866
扫地出门	sao di chu men	59
扫墓	sao mu	496
扫射	sao she	239
扫尾	sao wei	35
扫帚	sao zhou	270
扫帚星	sao zhou xing	6
扫平	sao ping	23
扫把	sao ba	357
扫描	sao miao	1265
扫描仪	sao miao yi	149
扫毒	sao du	125
扫清	sao qing	93
扫盲	sao mang	129
扫码	sao ma	465
扫荡	sao dang	690
扫视	sao shi	19
扫货	sao huo	201
扫除	sao chu	235
扫雪	sao xue	365
扫雷	sao lei	531
扫黄	sao huang	151
扫黄打非	sao huang da fei	82
扬	yang	6481
扬剧	yang ju	4
扬名	yang ming	102
扬场	yang chang	13
扬声器	yang sheng qi	326
扬威	yang wei	139
扬子	yang zi	248
扬子鳄	yang zi e	10
扬尘	yang chen	33
扬尼	yang ni	11
扬尼斯	yang ni si	360
扬州	yang zhou	2603
扬州市	yang zhou shi	312
扬州府	yang zhou fu	208
扬帆	yang fan	124
扬弃	yang qi	29
扬手	yang shou	14
扬旗	yang qi	2
扬水站	yang shui zhan	2
扬汤止沸	yang tang zhi fei	10
扬波	yang bo	7
扬琴	yang qin	42
扬眉吐气	yang mei tu qi	53
扬程	yang cheng	10
扬花	yang hua	2
扬言	yang yan	422
扬诺	yang nuo	45
扬长而去	yang chang er qu	128
扬长避短	yang chang bi duan	47
扬鞭	yang bian	22
扭	niu	3507
扭亏	niu kui	80
扭亏为盈	niu kui wei ying	19
扭亏增盈	niu kui zeng ying	1
扭伤	niu shang	212
扭力	niu li	261
扭动	niu dong	136
扭头	niu tou	291
扭打	niu da	60
扭扭捏捏	niu niu nie nie	62
扭捏	niu nie	55
扭摆	niu bai	6
扭曲	niu qu	1974
扭矩	niu ju	203
扭秧歌	niu yang ge	78
扭结	niu jie	18
扭转	niu zhuan	523
扭送	niu song	8
扮	ban	1687
扮作	ban zuo	32
扮演	ban yan	5890
扮相	ban xiang	217
扮装	ban zhuang	38
扮酷	ban ku	19
扯	che	6610
扯上	che shang	385
扯后腿	che hou tui	15
扯平	che ping	147
扯淡	che dan	1245
扯皮	che pi	148
扯腿	che tui	1
扯蛋	che dan	179
扯谎	che huang	23
扯闲篇	che xian pian	4
扰	rao	876
扰乱	rao luan	705
扰动	rao dong	1254
扰民	rao min	306
扳	ban	448
扳	pan	22
扳倒	ban dao	51
扳动	ban dong	19
扳子	ban zi	4
扳平	ban ping	228
扳手	ban shou	144
扳机	ban ji	1291
扳道	ban dao	10
扶	fu	4421
扶上马	fu shang ma	2
扶养	fu yang	180
扶助	fu zhu	122
扶危济困	fu wei ji kun	3
扶墙	fu qiang	225
扶手	fu shou	705
扶手椅	fu shou yi	23
扶持	fu chi	547
扶掖	fu ye	4
扶摇	fu yao	302
扶摇直上	fu yao zhi shang	39
扶梯	fu ti	619
扶植	fu zhi	271
扶正	fu zheng	86
扶正祛邪	fu zheng qu xie	36
扶犁	fu li	1
扶疏	fu shu	26
扶病	fu bing	3
扶着	fu zhe	436
扶绥	fu sui	51
扶老携幼	fu lao xie you	13
扶苏	fu su	74
扶贫	fu pin	377
扶贫济困	fu pin ji kun	3
扶轮	fu lun	179
扶轮社	fu lun she	229
扶风	fu feng	313
批	pi	9065
批件	pi jian	14
批准	pi zhun	8679
批判	pi pan	2555
批办	pi ban	6
批发	pi fa	1138
批发商	pi fa shang	79
批发市场	pi fa shi chang	195
批号	pi hao	39
批复	pi fu	1481
批捕	pi bu	45
批改	pi gai	140
批文	pi wen	43
批斗	pi dou	543
批条	pi tiao	7
批条子	pi tiao zi	2
批次	pi ci	402
批注	pi zhu	71
批点	pi dian	8
批示	pi shi	560
批评	pi ping	13289
批语	pi yu	55
批转	pi zhuan	63
批量	pi liang	578
批阅	pi yue	66
批零	pi ling	41
批驳	pi bo	55
扺	zhi	18
扼	e	83
扼制	e zhi	9
扼守	e shou	93
扼杀	e sha	370
扼死	e si	2
扼腕	e wan	24
扼要	e yao	22
扽	den	19
找	zhao	215551
找事	zhao shi	843
找到	zhao dao	45579
找回密码	zhao hui mi ma	74
找头	zhao tou	11
找婆家	zhao po jia	12
找寻	zhao xun	685
找平	zhao ping	5
找死	zhao si	37
找窍门	zhao qiao men	5
找米下锅	zhao mi xia guo	5
找茬	zhao cha	487
找茬儿	zhao cha er	14
找虐	zhao nve	438
找补	zhao bu	51
找钱	zhao qian	45
找错	zhao cuo	212
找门路	zhao men lu	28
找零	zhao ling	65
找麻烦	zhao ma fan	169
找齐	zhao qi	45
承	cheng	6420
承上启下	cheng shang qi xia	34
承传	cheng chuan	33
承保	cheng bao	72
承修	cheng xiu	20
承做	cheng zuo	2
承允	cheng yun	4
承先启后	cheng xian qi hou	16
承兑	cheng dui	15
承前启后	cheng qian qi hou	11
承办	cheng ban	1001
承包	cheng bao	2109
承包制	cheng bao zhi	8
承包商	cheng bao shang	456
承印	cheng yin	21
承受	cheng shou	5113
承圣	cheng sheng	95
承天	cheng tian	374
承天府	cheng tian fu	229
承建	cheng jian	600
承当	cheng dang	13
承德	cheng de	541
承德市	cheng de shi	149
承恩	cheng en	236
承情	cheng qing	13
承想	cheng xiang	22
承担	cheng dan	3748
承担责任	cheng dan ze ren	111
承接	cheng jie	537
承揽	cheng lan	101
承望	cheng wang	2
承欢	cheng huan	13
承泽	cheng ze	59
承租	cheng zu	183
承继	cheng ji	240
承蒙	cheng meng	453
承袭	cheng xi	628
承认	cheng ren	18343
承让	cheng rang	343
承让承	cheng rang cheng	291
承让承让	cheng rang cheng rang	291
承诺	cheng nuo	4536
承购	cheng gou	13
承载	cheng zai	848
承运	cheng yun	214
承重	cheng zhong	178
技	ji	3465
技工	ji gong	176
技工学校	ji gong xue xiao	87
技巧	ji qiao	3740
技师	ji shi	519
技术	ji shu	34528
技术发展	ji shu fa zhan	128
技术员	ji shu yuan	377
技术宅	ji shu zhai	147
技术密集型	ji shu mi ji xing	56
技术开发	ji shu kai fa	153
技术性	ji shu xing	171
技术指导	ji shu zhi dao	108
技术支持	ji shu zhi chi	109
技术改造	ji shu gai zao	54
技术方面	ji shu fang mian	91
技术流	ji shu liu	59
技术研发	ji shu yan fa	67
技术研究	ji shu yan jiu	175
技术类	ji shu lei	56
技术问题	ji shu wen ti	404
技术革命	ji shu ge ming	8
技术革新	ji shu ge xin	54
技校	ji xiao	147
技法	ji fa	447
技痒	ji yang	7
技穷	ji qiong	17
技能	ji neng	8634
技艺	ji yi	706
技高一筹	ji gao yi chou	24
抃	bian	28
抄	chao	6102
抄件	chao jian	3
抄写	chao xie	268
抄家	chao jia	123
抄录	chao lu	88
抄截	chao jie	234
抄手	chao shou	352
抄报	chao bao	4
抄收	chao shou	12
抄本	chao ben	314
抄没	chao mo	22
抄袭	chao xi	5540
抄近儿	chao jin er	29
抄送	chao song	38
抉	jue	12
抉择	jue ze	664
把	ba	260698
把儿	ba er	65
把兄弟	ba xiong di	21
把关	ba guan	306
把口儿	ba kou er	19
把头	ba tou	711
把子	ba zi	65
把守	ba shou	142
把家	ba jia	12
把尿	ba niao	11
把式	ba shi	53
把戏	ba xi	189
把手	ba shou	1543
把持	ba chi	756
把握	ba wo	2876
把揽	ba lan	2
把柄	ba bing	251
把水搅浑	ba shui jiao hun	4
把牢	ba lao	15
把玩	ba wan	52
把盏	ba zhan	13
把脉	ba mai	93
把舵	ba duo	2
把角	ba jiao	4
把酒	ba jiu	320
把门	ba men	402
把风	ba feng	61
抑	yi	360
抑制	yi zhi	2018
抑制剂	yi zhi ji	513
抑或	yi huo	389
抑扬	yi yang	52
抑扬顿挫	yi yang dun cuo	32
抑止	yi zhi	23
抑郁	yi yu	3294
抑郁症	yi yu zheng	242
抒	shu	233
抒写	shu xie	19
抒发	shu fa	520
抒怀	shu huai	21
抒情	shu qing	1472
抒情诗	shu qing shi	235
抓	zhua	19271
抓举	zhua ju	69
抓住	zhua zhu	5346
抓典型	zhua dian xing	3
抓到	zhua dao	3188
抓包	zhua bao	130
抓壮丁	zhua zhuang ding	28
抓子	zhua zi	85
抓差	zhua cha	1
抓差	zhua chai	5
抓拍	zhua pai	923
抓捕	zhua bu	697
抓斗	zhua dou	5
抓点	zhua dian	101
抓狂	zhua kuang	1045
抓瞎	zhua xia	38
抓空儿	zhua kong er	7
抓紧	zhua jin	5886
抓耳挠腮	zhua er nao sai	70
抓药	zhua yao	28
抓获	zhua huo	614
抓赌	zhua du	13
抓走	zhua zou	735
抓辫子	zhua bian zi	1
抓阄儿	zhua jiu er	1
抓饭	zhua fan	133
抓饼	zhua bing	5
抓髻	zhua ji	2
抔	pou	15
投	tou	13328
投书	tou shu	176
投井	tou jing	34
投井下石	tou jing xia shi	9
投产	tou chan	487
投亲	tou qin	2
投亲靠友	tou qin kao you	3
投保	tou bao	226
投入	tou ru	10116
投其所好	tou qi suo hao	56
投军	tou jun	19
投出	tou chu	952
投医	tou yi	10
投合	tou he	8
投向	tou xiang	213
投喂	tou wei	190
投奔	tou ben	1160
投宿	tou su	62
投寄	tou ji	16
投射	tou she	421
投工	tou gong	2
投币	tou bi	367
投师	tou shi	3
投弹	tou dan	143
投影	tou ying	1029
投影仪	tou ying yi	159
投手	tou shou	2508
投拍	tou pai	19
投掷	tou zhi	988
投放	tou fang	758
投敌	tou di	66
投料	tou liao	12
投映	tou ying	5
投机	tou ji	177
投机倒把	tou ji dao ba	16
投机取巧	tou ji qu qiao	13
投机者	tou ji zhe	53
投枪	tou qiang	8
投标	tou biao	302
投桃报李	tou tao bao li	16
投案	tou an	159
投毒	tou du	277
投水	tou shui	81
投河	tou he	46
投注	tou zhu	192
投球	tou qiu	511
投生	tou sheng	24
投畀豺虎	tou bi chai hu	1
投石问路	tou shi wen lu	4
投票	tou piao	15115
投票权	tou piao quan	422
投稿	tou gao	1542
投笔从戎	tou bi cong rong	45
投篮	tou lan	573
投缘	tou yuan	129
投考	tou kao	148
投胎	tou tai	440
投药	tou yao	19
投诉	tou su	1544
投诉率	tou su lv	20
投诚	tou cheng	200
投资	tou zi	11109
投资人	tou zi ren	341
投资方	tou zi fang	100
投资组合	tou zi zu he	75
投资者	tou zi zhe	851
投资额	tou zi e	128
投身	tou shen	903
投送	tou song	50
投递	tou di	169
投递员	tou di yuan	14
投降	tou xiang	4453
投靠	tou kao	637
投鼠忌器	tou shu ji qi	10
抖	dou	4107
抖动	dou dong	238
抖包袱	dou bao fu	7
抖威风	dou wei feng	15
抖搂	dou lou	11
抖擞	dou sou	45
抖森	dou sen	201
抖腿	dou tui	260
抖落	dou luo	17
抖音	dou yin	2990
抖颤	dou chan	12
抗	kang	5990
抗上	kang shang	1
抗争	kang zheng	1319
抗体	kang ti	663
抗冻	kang dong	398
抗凝	kang ning	4
抗击	kang ji	671
抗原	kang yuan	467
抗命	kang ming	128
抗寒	kang han	128
抗干扰	kang gan rao	41
抗御	kang yu	6
抗性	kang xing	207
抗战	kang zhan	2366
抗拒	kang ju	1175
抗敌	kang di	186
抗日	kang ri	6159
抗旱	kang han	96
抗暴	kang bao	30
抗氧化剂	kang yang hua ji	51
抗洪	kang hong	146
抗涝	kang lao	4
抗灾	kang zai	14
抗热	kang re	31
抗生素	kang sheng su	511
抗疫	kang yi	578
抗病	kang bing	45
抗病毒	kang bing du	90
抗癌	kang ai	217
抗皱	kang zhou	87
抗税	kang shui	25
抗精神病药	kang jing shen bing yao	66
抗美	kang mei	28
抗美援	kang mei yuan	7
抗美援朝	kang mei yuan chao	273
抗联	kang lian	117
抗药性	kang yao xing	98
抗菌	kang jun	136
抗菌素	kang jun su	11
抗衡	kang heng	451
抗议	kang yi	6338
抗诉	kang su	38
抗辩	kang bian	98
抗震	kang zhen	238
折	she	339
折	zhe	6048
折中	zhe zhong	124
折中主义	zhe zhong zhu yi	7
折价	zhe jia	33
折光	zhe guang	8
折冲	zhe chong	75
折冲樽俎	zhe chong zun zu	1
折叠	zhe die	1142
折叠床	zhe die chuang	44
折叠式	zhe die shi	234
折叠椅	zhe die yi	16
折合	zhe he	243
折子	zhe zi	12
折子戏	zhe zi xi	31
折寿	zhe shou	152
折射	zhe she	284
折射率	zhe she lv	128
折戟沉沙	zhe ji chen sha	4
折扇	zhe shan	49
折扣	zhe kou	445
折损	zhe sun	86
折断	zhe duan	335
折旧	zhe jiu	27
折旧率	zhe jiu lv	4
折旧费	zhe jiu fei	2
折服	zhe fu	442
折本	she ben	2
折桂	zhe gui	21
折现	zhe xian	531
折皱	zhe zhou	22
折磨	zhe mo	4910
折福	zhe fu	2
折算	zhe suan	69
折纸	zhe zhi	177
折翼	zhe yi	240
折耳	zhe er	505
折耳猫	zhe er mao	82
折腰	zhe yao	92
折腾	zhe teng	6270
折衷	zhe zhong	254
折返	zhe fan	1159
折页	zhe ye	23
抚	fu	1847
抚今追昔	fu jin zhui xi	6
抚养	fu yang	1065
抚宁	fu ning	72
抚州	fu zhou	268
抚州市	fu zhou shi	113
抚平	fu ping	254
抚弄	fu nong	3
抚恤	fu xu	147
抚恤金	fu xu jin	75
抚慰	fu wei	137
抚摩	fu mo	1
抚摸	fu mo	475
抚松	fu song	56
抚爱	fu ai	3
抚琴	fu qin	53
抚育	fu yu	71
抚远	fu yuan	57
抚顺	fu shun	809
抚顺市	fu shun shi	152
抛	pao	2075
抛下	pao xia	547
抛光	pao guang	235
抛出	pao chu	287
抛却	pao que	27
抛售	pao shou	56
抛头露面	pao tou lu mian	67
抛开	pao kai	430
抛弃	pao qi	5754
抛掷	pao zhi	44
抛撒	pao sa	11
抛洒	pao sa	25
抛物线	pao wu xian	148
抛砖引玉	pao zhuan yin yu	48
抛离	pao li	74
抛荒	pao huang	5
抛锚	pao mao	145
抟	tuan	70
抠	kou	3027
抠图	kou tu	365
抠脚	kou jiao	702
抠门	kou men	461
抠门儿	kou men er	23
抡	lun	509
抢	qiang	27024
抢亲	qiang qin	14
抢修	qiang xiu	297
抢先	qiang xian	724
抢光	qiang guang	251
抢到	qiang dao	6019
抢劫	qiang jie	1267
抢匪	qiang fei	105
抢占	qiang zhan	277
抢嘴	qiang zui	3
抢墒	qiang shang	8
抢夺	qiang duo	563
抢工	qiang gong	1
抢建	qiang jian	5
抢戏	qiang xi	230
抢手	qiang shou	512
抢手货	qiang shou huo	51
抢拍	qiang pai	59
抢掠	qiang lue	153
抢收	qiang shou	8
抢攻	qiang gong	40
抢救	qiang jiu	1577
抢时间	qiang shi jian	14
抢渡	qiang du	16
抢滩	qiang tan	76
抢点	qiang dian	26
抢白	qiang bai	6
抢眼	qiang yan	418
抢票	qiang piao	1378
抢种	qiang zhong	51
抢答	qiang da	248
抢购	qiang gou	582
抢走	qiang zou	1537
抢运	qiang yun	17
抢镜	qiang jing	1197
抢镜头	qiang jing tou	116
抢险	qiang xian	139
护	hu	7656
护从	hu cong	7
护佑	hu you	63
护兵	hu bing	3
护具	hu ju	124
护养	hu yang	14
护军	hu jun	664
护卫	hu wei	2283
护发	hu fa	665
护国	hu guo	734
护国寺	hu guo si	185
护坡	hu po	37
护城河	hu cheng he	329
护堤	hu di	14
护士	hu shi	5198
护岸	hu an	43
护工	hu gong	104
护手	hu shou	69
护手霜	hu shou shuang	771
护持	hu chi	70
护木	hu mu	438
护林	hu lin	57
护栏	hu lan	415
护法	hu fa	625
护渔	hu yu	35
护照	hu zhao	4222
护理	hu li	3045
护理学	hu li xue	86
护盾	hu dun	203
护短	hu duan	74
护肤	hu fu	1517
护肤品	hu fu pin	2004
护胸	hu xiong	4
护腕	hu wan	72
护膝	hu xi	264
护航	hu hang	1112
护花	hu hua	226
护路	hu lu	53
护身	hu shen	66
护身符	hu shen fu	249
护送	hu song	1038
护院	hu yuan	84
护驾	hu jia	112
护龙	hu long	74
报	bao	28163
报业	bao ye	466
报丧	bao sang	11
报亭	bao ting	67
报人	bao ren	34
报仇	bao chou	1229
报仇雪恨	bao chou xue hen	63
报价	bao jia	309
报信	bao xin	39
报修	bao xiu	107
报偿	bao chang	17
报关	bao guan	85
报刊	bao kan	882
报到	bao dao	1993
报功	bao gong	13
报务	bao wu	29
报务员	bao wu yuan	49
报单	bao dan	36
报名	bao ming	8131
报呈	bao cheng	5
报告	bao gao	21696
报告会	bao gao hui	46
报告文学	bao gao wen xue	149
报喜	bao xi	306
报团	bao tuan	558
报国	bao guo	162
报备	bao bei	260
报复	bao fu	3236
报失	bao shi	19
报头	bao tou	75
报审	bao shen	5
报导	bao dao	6240
报导指	bao dao zhi	199
报导称	bao dao cheng	246
报幕	bao mu	23
报幕员	bao mu yuan	21
报应	bao ying	1375
报废	bao fei	1322
报德	bao de	57
报忧	bao you	105
报怨	bao yuan	38
报恩	bao en	239
报批	bao pi	66
报捷	bao jie	26
报摊	bao tan	40
报效	bao xiao	49
报效祖国	bao xiao zu guo	61
报数	bao shu	73
报时	bao shi	142
报春	bao chun	408
报春花	bao chun hua	835
报晓	bao xiao	5
报案	bao an	704
报班	bao ban	348
报界	bao jie	23
报社	bao she	1763
报称	bao cheng	432
报站	bao zhan	191
报章	bao zhang	668
报童	bao tong	25
报端	bao duan	14
报答	bao da	518
报纸	bao zhi	4306
报考	bao kao	893
报表	bao biao	51
报警	bao jing	4762
报警器	bao jing qi	17
报话机	bao hua ji	4
报请	bao qing	143
报账	bao zhang	73
报载	bao zai	17
报送	bao song	78
报道	bao dao	14621
报酬	bao chou	541
报销	bao xiao	2172
报馆	bao guan	75
报验	bao yan	6
抨	peng	21
抨击	peng ji	1241
披	pi	1948
披坚执锐	pi jian zhi rui	7
披头	pi tou	410
披头散发	pi tou san fa	225
披巾	pi jin	14
披挂	pi gua	10
披挂上阵	pi gua shang zhen	8
披散	pi san	40
披星戴月	pi xing dai yue	61
披沙拣金	pi sha jian jin	1
披甲	pi jia	130
披着	pi zhe	707
披红	pi hong	6
披红挂绿	pi hong gua lv	10
披耶	pi ye	284
披肝沥胆	pi gan li dan	2
披肩	pi jian	497
披肩发	pi jian fa	46
披荆斩棘	pi jing zhan ji	108
披萨	pi sa	2057
披针	pi zhen	79
披针形	pi zhen xing	262
披阅	pi yue	1
披露	pi lu	1417
披靡	pi mi	10
披风	pi feng	359
披麻戴孝	pi ma dai xiao	8
抬	tai	2987
抬举	tai ju	802
抬价	tai jia	31
抬升	tai sheng	217
抬头	tai tou	2129
抬头纹	tai tou wen	446
抬杠	tai gang	524
抬爱	tai ai	100
抬腿	tai tui	142
抬起	tai qi	463
抬轿	tai jiao	29
抬轿子	tai jiao zi	2
抬高	tai gao	347
抱	bao	94271
抱不平	bao bu ping	101
抱举	bao ju	3
抱举高	bao ju gao	2
抱住	bao zhu	4119
抱佛脚	bao fo jiao	132
抱养	bao yang	43
抱团	bao tuan	677
抱团儿	bao tuan er	4
抱头痛哭	bao tou tong ku	492
抱头鼠窜	bao tou shu cuan	13
抱屈	bao qu	2
抱怨	bao yuan	3069
抱恨	bao hen	3
抱恨终天	bao hen zhong tian	6
抱愧	bao kui	24
抱憾	bao han	37
抱抱举	bao bao ju	1
抱抱举高	bao bao ju gao	127
抱拳	bao quan	267
抱持	bao chi	474
抱枕	bao zhen	753
抱歉	bao qian	5749
抱残守缺	bao can shou que	5
抱病	bao bing	43
抱着	bao zhe	7001
抱窝	bao wo	12
抱紧	bao jin	4291
抱负	bao fu	289
抱走	bao zou	2699
抵	di	3372
抵不上	di bu shang	38
抵交	di jiao	2
抵债	di zhai	66
抵偿	di chang	17
抵制	di zhi	2138
抵命	di ming	5
抵得上	di de shang	39
抵御	di yu	949
抵扣	di kou	64
抵抗	di kang	3768
抵抗力	di kang li	108
抵押	di ya	337
抵押品	di ya pin	31
抵押金	di ya jin	7
抵挡	di dang	878
抵死	di si	13
抵消	di xiao	309
抵牾	di wu	5
抵缴	di jiao	4
抵罪	di zui	26
抵蓉	di rong	273
抵补	di bu	3
抵触	di chu	255
抵账	di zhang	6
抵赖	di lai	71
抵达	di da	7932
抵近	di jin	37
抵销	di xiao	95
抹	ma	922
抹	mo	4608
抹不开	mo bu kai	12
抹墙	mo qiang	1
抹子	mo zi	4
抹布	ma bu	311
抹杀	mo sha	193
抹灰	mo hui	17
抹稀泥	mo xi ni	1
抹粉	mo fen	3
抹脖子	mo bo zi	42
抹脸	ma lian	62
